enrollee_id,city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,training_hours_capped,education_level_encoded,relevent_experience_encoded,experience_encoded,company_size_encoded,last_new_job_encoded,enrolled_university_encoded,city_freq,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,gender_Female,gender_Male,gender_Other,gender_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown
6468,city_115,0.789,Has relevent experience,no_enrollment,Graduate,14,500-999,1,48,1.0,48.0,2,1,14,4,1.0,0,0.0028186658315064203,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
7261,city_73,0.754,Has relevent experience,no_enrollment,Graduate,16,1000-4999,>4,20,0.0,20.0,2,1,16,5,5.0,0,0.014615304311514771,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
31665,city_103,0.92,No relevent experience,Full time course,Masters,>20,Unknown,4,46,1.0,46.0,3,0,21,-1,0.0,1,0.22732017955945297,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6489,city_160,0.92,Has relevent experience,no_enrollment,Graduate,4,1000-4999,2,264,0.0,185.5,2,1,4,5,2.0,0,0.04410690051153565,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
26761,city_104,0.924,Has relevent experience,no_enrollment,Graduate,>20,10000+,1,65,0.0,65.0,2,1,21,7,1.0,0,0.01571145213487838,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
9605,city_103,0.92,Has relevent experience,no_enrollment,Graduate,>20,10/49,2,26,0.0,26.0,2,1,21,1,2.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
30232,city_40,0.7759999999999999,No relevent experience,no_enrollment,Masters,1,10/49,1,108,0.0,108.0,3,0,1,1,1.0,0,0.003549431047082159,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
9823,city_102,0.804,No relevent experience,no_enrollment,Graduate,10,100-500,3,39,0.0,39.0,2,0,10,3,3.0,0,0.015868044681073182,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
21238,city_103,0.92,No relevent experience,no_enrollment,Unknown,3,Unknown,Unknown,147,0.0,147.0,-1,0,3,-1,-1.0,0,0.22732017955945297,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
31125,city_103,0.92,No relevent experience,no_enrollment,Masters,3,10000+,1,22,0.0,22.0,3,0,3,7,1.0,0,0.22732017955945297,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
17633,city_103,0.92,No relevent experience,Full time course,Graduate,8,Unknown,1,88,1.0,88.0,2,0,8,-1,1.0,1,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2305,city_21,0.624,Has relevent experience,Full time course,Graduate,2,10000+,1,23,0.0,23.0,2,1,2,7,1.0,1,0.14103768660611754,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
10961,city_21,0.624,No relevent experience,no_enrollment,Masters,4,Unknown,4,20,0.0,20.0,3,0,4,-1,0.0,0,0.14103768660611754,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20826,city_16,0.91,Has relevent experience,no_enrollment,Graduate,8,100-500,1,78,0.0,78.0,2,1,8,3,1.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2703,city_104,0.924,No relevent experience,Full time course,Graduate,9,Unknown,2,102,0.0,102.0,2,0,9,-1,2.0,1,0.01571145213487838,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
265,city_114,0.926,Has relevent experience,no_enrollment,Masters,18,50-99,4,36,0.0,36.0,3,1,18,2,0.0,0,0.06973588057208477,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
26295,city_61,0.913,Has relevent experience,no_enrollment,Graduate,12,5000-9999,1,86,1.0,86.0,2,1,12,6,1.0,0,0.010282910533458608,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
24042,city_21,0.624,No relevent experience,no_enrollment,Graduate,6,Unknown,2,64,1.0,64.0,2,0,6,-1,2.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
538,city_24,0.698,No relevent experience,no_enrollment,Masters,>20,Unknown,2,45,1.0,45.0,3,0,21,-1,2.0,0,0.003236245954692557,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
30439,city_78,0.579,Has relevent experience,no_enrollment,Graduate,8,Unknown,4,28,0.0,28.0,2,1,8,-1,0.0,0,0.0016181229773462784,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
4535,city_116,0.743,Has relevent experience,no_enrollment,Graduate,>20,1000-4999,4,56,0.0,56.0,2,1,21,5,0.0,0,0.006681281970978181,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
9065,city_21,0.624,Has relevent experience,Full time course,Graduate,1,<10,1,188,1.0,185.5,2,1,1,0,1.0,1,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
21384,city_57,0.866,Has relevent experience,no_enrollment,Graduate,>20,<10,3,15,0.0,15.0,2,1,21,0,3.0,0,0.005376344086021506,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
23644,city_7,0.647,No relevent experience,Full time course,Graduate,5,Unknown,1,28,0.0,28.0,2,0,5,-1,1.0,1,0.0014093329157532101,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
16879,city_103,0.92,Has relevent experience,Full time course,Graduate,2,10/49,1,5,1.0,5.0,2,1,2,1,1.0,1,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
32390,city_94,0.698,Has relevent experience,no_enrollment,Masters,3,Unknown,1,61,0.0,61.0,3,1,3,-1,1.0,0,0.0013571354003549432,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
18860,city_71,0.884,Has relevent experience,no_enrollment,Graduate,15,<10,1,54,0.0,54.0,2,1,15,0,1.0,0,0.013884539095939034,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
8117,city_61,0.913,Has relevent experience,no_enrollment,Graduate,>20,100-500,1,13,0.0,13.0,2,1,21,3,1.0,0,0.010282910533458608,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
16960,city_16,0.91,Has relevent experience,no_enrollment,Masters,13,100-500,1,97,0.0,97.0,3,1,13,3,1.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
23475,city_104,0.924,Has relevent experience,no_enrollment,Phd,>20,Unknown,1,50,0.0,50.0,4,1,21,-1,1.0,0,0.01571145213487838,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1067,city_103,0.92,Has relevent experience,Part time course,Masters,3,1000-4999,2,28,0.0,28.0,3,1,3,5,2.0,2,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
31416,city_160,0.92,No relevent experience,no_enrollment,High School,5,Unknown,never,85,0.0,85.0,1,0,5,-1,0.0,0,0.04410690051153565,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
33373,city_136,0.897,Has relevent experience,no_enrollment,Masters,6,100-500,2,34,1.0,34.0,3,1,6,3,2.0,0,0.030587744023384485,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
30396,city_158,0.7659999999999999,Has relevent experience,no_enrollment,Graduate,6,<10,never,17,0.0,17.0,2,1,6,0,0.0,0,0.002557678254515085,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
32529,city_160,0.92,No relevent experience,Full time course,High School,2,5000-9999,1,7,0.0,7.0,1,0,2,6,1.0,1,0.04410690051153565,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
9232,city_40,0.7759999999999999,Has relevent experience,Part time course,Graduate,4,50-99,1,8,0.0,8.0,2,1,4,2,1.0,2,0.003549431047082159,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
10609,city_114,0.926,Has relevent experience,no_enrollment,Graduate,6,10/49,>4,24,0.0,24.0,2,1,6,1,5.0,0,0.06973588057208477,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
23895,city_21,0.624,No relevent experience,no_enrollment,High School,<1,Unknown,never,55,0.0,55.0,1,0,0,-1,0.0,0,0.14103768660611754,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
16549,city_67,0.855,Has relevent experience,no_enrollment,Masters,18,Unknown,2,47,1.0,47.0,3,1,18,-1,2.0,0,0.022497129136653096,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
30812,city_160,0.92,Has relevent experience,no_enrollment,Graduate,3,100-500,1,94,0.0,94.0,2,1,3,3,1.0,0,0.04410690051153565,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
23222,city_103,0.92,No relevent experience,no_enrollment,Masters,15,Unknown,>4,109,1.0,109.0,3,0,15,-1,5.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
16859,city_118,0.722,Has relevent experience,no_enrollment,High School,5,<10,2,15,0.0,15.0,1,1,5,0,2.0,0,0.0014093329157532101,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
22160,city_103,0.92,Has relevent experience,no_enrollment,Graduate,18,100-500,3,18,0.0,18.0,2,1,18,3,3.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
26427,city_65,0.802,Has relevent experience,no_enrollment,Graduate,10,50-99,>4,52,0.0,52.0,2,1,10,2,5.0,0,0.009134565194696732,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1190,city_23,0.899,Has relevent experience,no_enrollment,Graduate,11,100-500,2,44,0.0,44.0,2,1,11,3,2.0,0,0.009499947802484601,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
4778,city_21,0.624,Has relevent experience,no_enrollment,Graduate,10,10000+,>4,85,0.0,85.0,2,1,10,7,5.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
26619,city_12,0.64,Has relevent experience,Full time course,High School,3,100-500,never,56,0.0,56.0,1,1,3,3,0.0,1,0.0006785677001774716,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
14823,city_21,0.624,No relevent experience,Part time course,Graduate,5,<10,4,46,1.0,46.0,2,0,5,0,0.0,2,0.14103768660611754,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
20463,city_21,0.624,No relevent experience,no_enrollment,Unknown,3,Unknown,Unknown,12,0.0,12.0,-1,0,3,-1,-1.0,0,0.14103768660611754,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
15013,city_160,0.92,Has relevent experience,no_enrollment,Unknown,>20,Unknown,2,56,1.0,56.0,-1,1,21,-1,2.0,0,0.04410690051153565,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
16940,city_16,0.91,Has relevent experience,no_enrollment,Masters,16,500-999,4,12,0.0,12.0,3,1,16,4,0.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
17262,city_16,0.91,Has relevent experience,no_enrollment,Masters,1,50-99,never,300,0.0,185.5,3,1,1,2,0.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
13491,city_21,0.624,No relevent experience,no_enrollment,Graduate,1,Unknown,never,157,1.0,157.0,2,0,1,-1,0.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
29410,city_180,0.698,Has relevent experience,no_enrollment,Graduate,7,Unknown,1,82,1.0,82.0,2,1,7,-1,1.0,0,0.0003653826077878693,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
6406,city_160,0.92,Has relevent experience,no_enrollment,Graduate,14,100-500,3,61,0.0,61.0,2,1,14,3,3.0,0,0.04410690051153565,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
24089,city_21,0.624,Has relevent experience,no_enrollment,Graduate,<1,10/49,1,16,1.0,16.0,2,1,0,1,1.0,0,0.14103768660611754,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
14254,city_103,0.92,Has relevent experience,no_enrollment,Graduate,2,10000+,2,112,0.0,112.0,2,1,2,7,2.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
19638,city_16,0.91,Has relevent experience,no_enrollment,Graduate,9,<10,1,94,1.0,94.0,2,1,9,0,1.0,0,0.08001879110554337,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8410,city_114,0.926,Has relevent experience,no_enrollment,High School,13,10/49,2,32,0.0,32.0,1,1,13,1,2.0,0,0.06973588057208477,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
24458,city_103,0.92,Has relevent experience,no_enrollment,Graduate,9,100-500,>4,107,0.0,107.0,2,1,9,3,5.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
32789,city_16,0.91,Has relevent experience,no_enrollment,Graduate,>20,100-500,4,42,0.0,42.0,2,1,21,3,0.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
25235,city_21,0.624,Has relevent experience,no_enrollment,Graduate,11,10/49,1,136,0.0,136.0,2,1,11,1,1.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
10190,city_136,0.897,No relevent experience,Part time course,Masters,3,50-99,never,104,0.0,104.0,3,0,3,2,0.0,2,0.030587744023384485,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
9415,city_98,0.949,Has relevent experience,no_enrollment,Masters,>20,Unknown,>4,70,0.0,70.0,3,1,21,-1,5.0,0,0.004123603716463096,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3769,city_21,0.624,Has relevent experience,no_enrollment,Masters,4,50-99,1,5,0.0,5.0,3,1,4,2,1.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
22376,city_19,0.682,No relevent experience,Full time course,Graduate,4,Unknown,never,24,1.0,24.0,2,0,4,-1,0.0,1,0.006211504332393778,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
16185,city_116,0.743,Has relevent experience,no_enrollment,High School,16,50-99,2,156,0.0,156.0,1,1,16,2,2.0,0,0.006681281970978181,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
9182,city_21,0.624,Has relevent experience,no_enrollment,Graduate,4,Unknown,2,92,0.0,92.0,2,1,4,-1,2.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
